timestamp,switch,eth_src,eth_dst,eth_type,src_ip,dst_ip,cookie,table_id,packet_count,byte_count,idle_timeout_s,hard_timeout_s,in_port,dur,dur_nsec,label
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,7a:99:34:e1:18:60,0x800,172.24.16.20,172.24.16.6,9007200898908160,N/A,1,74,5,0,1,4,931000000,0
1695491865.99492,00:00:00:00:00:00:00:02,94:50:ab:97:e7:84,02:00:00:00:00:01,0x800,172.24.16.5,172.24.16.20,9007202257862656,N/A,6936,281092828,5,0,4,4,839000000,0
1695491865.99492,00:00:00:00:00:00:00:02,94:50:ab:97:e7:84,02:00:00:00:00:01,0x800,172.24.16.5,172.24.16.20,9007202291417088,N/A,6196,9377848,5,0,4,4,829000000,0
1695491865.99492,00:00:00:00:00:00:00:02,7a:99:34:e1:18:60,02:00:00:00:00:01,0x800,172.24.16.6,172.24.16.20,9007202996060160,N/A,9248,391810212,5,0,4,4,716000000,0
1695491865.99492,00:00:00:00:00:00:00:02,7a:99:34:e1:18:60,02:00:00:00:00:01,0x800,172.24.16.6,172.24.16.20,9007203012837376,N/A,3102,4688316,5,0,4,4,698000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007203667148800,N/A,2,148,5,0,1,4,600000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007203683926016,N/A,2,148,5,0,1,4,600000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007204086579200,N/A,2,148,5,0,1,4,534000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007204103356416,N/A,2,148,5,0,1,4,531000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ce:94:05:58:97:d0,02:00:00:00:00:01,0x800,172.24.16.3,172.24.16.20,9007204455677952,N/A,8150,306468176,5,0,3,4,463000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007204640227328,N/A,6799,261822322,5,0,2,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007204824776704,N/A,11386,396648460,5,0,2,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ce:94:05:58:97:d0,02:00:00:00:00:01,0x800,172.24.16.3,172.24.16.20,9007204858331136,N/A,2156,3254944,5,0,3,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,02:00:00:00:00:01,0x800,172.24.16.4,172.24.16.20,9007205042880512,N/A,7598,263650240,5,0,3,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,02:00:00:00:00:01,0x800,172.24.16.4,172.24.16.20,9007205093212160,N/A,2690,4063028,5,0,3,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007205143543808,N/A,3021,4512250,5,0,2,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007205160321024,N/A,3744,5664072,5,0,2,4,378000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,94:50:ab:97:e7:84,0x800,172.24.16.20,172.24.16.5,9007206032736256,N/A,1,94,5,0,1,4,270000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,7a:99:34:e1:18:60,0x800,172.24.16.20,172.24.16.6,9007206049513472,N/A,1,94,5,0,1,4,270000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206619938816,N/A,1,94,5,0,1,4,146000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206636716032,N/A,9368,698252,5,0,1,4,146000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,94:50:ab:97:e7:84,0x800,172.24.16.20,172.24.16.5,9007206938705920,N/A,9836,796456,5,0,1,4,119000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,7a:99:34:e1:18:60,0x800,172.24.16.20,172.24.16.6,9007207257473024,N/A,7221,576974,5,0,1,4,90000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208280883200,N/A,7395,619578,5,0,1,3,998000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208465432576,N/A,2,208,5,0,1,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007208532541440,N/A,1,94,5,0,1,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007208549318656,N/A,1,94,5,0,1,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007208985526272,N/A,6584,506512,5,0,1,3,856000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007209035857920,N/A,7480,568068,5,0,1,3,830000000,0
1695491865.99492,00:00:00:00:00:00:00:02,N/A,N/A,N/A,N/A,N/A,0,N/A,179,25048,0,0,N/A,20,567000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:29:fb:48:15:e7,72:ad:29:aa:19:e9,0x806,N/A,N/A,9007199674171392,N/A,2,84,5,0,1,5,190000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x806,N/A,N/A,9007199909052416,N/A,1,42,5,0,1,5,147000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x806,N/A,N/A,9007200043270144,N/A,1,42,5,0,1,5,124000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x806,N/A,N/A,9007200244596736,N/A,1,42,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x806,N/A,N/A,9007200261373952,N/A,1,42,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x806,N/A,N/A,9007200311705600,N/A,1,42,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x806,N/A,N/A,9007200328482816,N/A,1,42,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,72:ad:29:aa:19:e9,12:29:fb:48:15:e7,0x806,N/A,N/A,9007209069412352,N/A,1,42,5,0,2,0,171000000,0
1695491865.99492,00:00:00:00:00:00:00:03,7a:99:34:e1:18:60,0e:53:0e:e7:c2:6e,0x800,172.24.16.6,172.24.16.17,9007199388958720,N/A,6,588,5,0,1,5,251000000,0
1695491865.99492,00:00:00:00:00:00:00:03,2e:0d:67:ce:f5:ba,94:50:ab:97:e7:84,0x800,172.24.16.18,172.24.16.5,9007199288295424,N/A,6,588,5,0,4,5,249000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:29:fb:48:15:e7,ba:ac:3e:25:c0:d1,0x800,172.24.16.8,172.24.16.15,9007199472844800,N/A,6,588,5,0,1,5,211000000,0
1695491865.99492,00:00:00:00:00:00:00:03,72:ad:29:aa:19:e9,12:29:fb:48:15:e7,0x800,172.24.16.14,172.24.16.8,9007199321849856,N/A,5,490,5,0,2,5,211000000,0
1695491865.99492,00:00:00:00:00:00:00:03,94:50:ab:97:e7:84,6a:b4:67:f6:d8:ab,0x800,172.24.16.5,172.24.16.16,9007199573508096,N/A,6,588,5,0,1,5,185000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:a8:b5:1f:54:b6,e0:19:6b:4d:dd:29,0x800,172.24.16.13,172.24.16.2,9007199590285312,N/A,6,588,5,0,2,5,181000000,0
1695491865.99492,00:00:00:00:00:00:00:03,0e:53:0e:e7:c2:6e,5e:7d:a0:c9:22:15,0x800,172.24.16.17,172.24.16.11,9007199607062528,N/A,6,588,5,0,4,5,173000000,0
1695491865.99492,00:00:00:00:00:00:00:03,9a:e2:59:1f:df:d6,6a:b4:67:f6:d8:ab,0x800,172.24.16.4,172.24.16.16,9007199758057472,N/A,6,588,5,0,1,5,148000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:29:fb:48:15:e7,72:ad:29:aa:19:e9,0x800,172.24.16.8,172.24.16.14,9007199808389120,N/A,6,588,5,0,1,5,148000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,16:0d:a2:c9:0f:83,0x800,172.24.16.16,172.24.16.9,9007199724503040,N/A,6,588,5,0,3,5,148000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:ac:3e:25:c0:d1,ba:2e:c8:df:0e:c9,0x800,172.24.16.15,172.24.16.1,9007199925829632,N/A,6,588,5,0,3,5,143000000,0
1695491865.99492,00:00:00:00:00:00:00:03,0e:53:0e:e7:c2:6e,7a:99:34:e1:18:60,0x800,172.24.16.17,172.24.16.6,9007200026492928,N/A,6,588,5,0,4,5,125000000,0
1695491865.99492,00:00:00:00:00:00:00:03,94:50:ab:97:e7:84,2e:0d:67:ce:f5:ba,0x800,172.24.16.5,172.24.16.18,9007200060047360,N/A,6,588,5,0,1,5,118000000,0
1695491865.99492,00:00:00:00:00:00:00:03,e0:19:6b:4d:dd:29,12:a8:b5:1f:54:b6,0x800,172.24.16.2,172.24.16.13,9007200076824576,N/A,6,588,5,0,1,5,115000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:ac:3e:25:c0:d1,12:29:fb:48:15:e7,0x800,172.24.16.15,172.24.16.8,9007200211042304,N/A,6,588,5,0,3,5,102000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:2e:c8:df:0e:c9,ba:ac:3e:25:c0:d1,0x800,172.24.16.1,172.24.16.15,9007200227819520,N/A,6,588,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,16:0d:a2:c9:0f:83,6a:b4:67:f6:d8:ab,0x800,172.24.16.9,172.24.16.16,9007200278151168,N/A,5,490,5,0,1,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,94:50:ab:97:e7:84,0x800,172.24.16.16,172.24.16.5,9007200294928384,N/A,5,490,5,0,3,5,71000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,9a:e2:59:1f:df:d6,0x800,172.24.16.16,172.24.16.4,9007200362037248,N/A,6,588,5,0,3,5,57000000,0
1695491865.99492,00:00:00:00:00:00:00:03,5e:7d:a0:c9:22:15,0e:53:0e:e7:c2:6e,0x800,172.24.16.11,172.24.16.17,9007200697581568,N/A,6,588,5,0,1,4,987000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:a8:b5:1f:54:b6,02:00:00:00:00:01,0x800,172.24.16.13,172.24.16.20,9007200429146112,N/A,1,74,5,0,2,5,39000000,0
1695491865.99492,00:00:00:00:00:00:00:03,72:ad:29:aa:19:e9,02:00:00:00:00:01,0x800,172.24.16.14,172.24.16.20,9007200445923328,N/A,1,74,5,0,2,5,39000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:ac:3e:25:c0:d1,02:00:00:00:00:01,0x800,172.24.16.15,172.24.16.20,9007200496254976,N/A,1,74,5,0,3,5,39000000,0
1695491865.99492,00:00:00:00:00:00:00:03,0e:53:0e:e7:c2:6e,02:00:00:00:00:01,0x800,172.24.16.17,172.24.16.20,9007200529809408,N/A,1,74,5,0,4,5,29000000,0
1695491865.99492,00:00:00:00:00:00:00:03,2e:0d:67:ce:f5:ba,02:00:00:00:00:01,0x800,172.24.16.18,172.24.16.20,9007200546586624,N/A,1,74,5,0,4,5,29000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,02:00:00:00:00:01,0x800,172.24.16.16,172.24.16.20,9007200513032192,N/A,1,74,5,0,3,5,10000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x800,172.24.16.20,172.24.16.17,9007200764690432,N/A,1,74,5,0,1,4,965000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x800,172.24.16.20,172.24.16.18,9007200798244864,N/A,1,74,5,0,1,4,965000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x800,172.24.16.20,172.24.16.15,9007200848576512,N/A,1,74,5,0,1,4,956000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x800,172.24.16.20,172.24.16.16,9007200865353728,N/A,1,74,5,0,1,4,951000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x800,172.24.16.20,172.24.16.13,9007200915685376,N/A,1,74,5,0,1,4,923000000,0
1695491865.99492,00:00:00:00:00:00:00:03,0e:53:0e:e7:c2:6e,02:00:00:00:00:01,0x800,172.24.16.17,172.24.16.20,9007201653882880,N/A,10108,297829140,5,0,4,4,893000000,0
1695491865.99492,00:00:00:00:00:00:00:03,0e:53:0e:e7:c2:6e,02:00:00:00:00:01,0x800,172.24.16.17,172.24.16.20,9007201670660096,N/A,4398,6579852,5,0,4,4,893000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x800,172.24.16.20,172.24.16.14,9007201888763904,N/A,1,74,5,0,1,4,893000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:ac:3e:25:c0:d1,02:00:00:00:00:01,0x800,172.24.16.15,172.24.16.20,9007202106867712,N/A,6679,280069778,5,0,3,4,874000000,0
1695491865.99492,00:00:00:00:00:00:00:03,ba:ac:3e:25:c0:d1,02:00:00:00:00:01,0x800,172.24.16.15,172.24.16.20,9007202123644928,N/A,296,422712,5,0,3,4,862000000,0
1695491865.99492,00:00:00:00:00:00:00:03,2e:0d:67:ce:f5:ba,02:00:00:00:00:01,0x800,172.24.16.18,172.24.16.20,9007202324971520,N/A,7812,341859012,5,0,4,4,827000000,0
1695491865.99492,00:00:00:00:00:00:00:03,2e:0d:67:ce:f5:ba,02:00:00:00:00:01,0x800,172.24.16.18,172.24.16.20,9007202375303168,N/A,4060,6138944,5,0,4,4,789000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,02:00:00:00:00:01,0x800,172.24.16.16,172.24.16.20,9007202744401920,N/A,6126,255191528,5,0,3,4,763000000,0
1695491865.99492,00:00:00:00:00:00:00:03,6a:b4:67:f6:d8:ab,02:00:00:00:00:01,0x800,172.24.16.16,172.24.16.20,9007202761179136,N/A,1477,2226962,5,0,3,4,763000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:a8:b5:1f:54:b6,02:00:00:00:00:01,0x800,172.24.16.13,172.24.16.20,9007202945728512,N/A,6384,221529892,5,0,2,4,726000000,0
1695491865.99492,00:00:00:00:00:00:00:03,12:a8:b5:1f:54:b6,02:00:00:00:00:01,0x800,172.24.16.13,172.24.16.20,9007203029614592,N/A,1943,2926270,5,0,2,4,707000000,0
1695491865.99492,00:00:00:00:00:00:00:03,72:ad:29:aa:19:e9,02:00:00:00:00:01,0x800,172.24.16.14,172.24.16.20,9007203482599424,N/A,5771,225496842,5,0,2,4,624000000,0
1695491865.99492,00:00:00:00:00:00:00:03,72:ad:29:aa:19:e9,02:00:00:00:00:01,0x800,172.24.16.14,172.24.16.20,9007203516153856,N/A,2320,3504880,5,0,2,4,621000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x800,172.24.16.20,172.24.16.17,9007205948850176,N/A,2,188,5,0,1,4,279000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x800,172.24.16.20,172.24.16.15,9007205965627392,N/A,2,188,5,0,1,4,273000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x800,172.24.16.20,172.24.16.18,9007205982404608,N/A,2,200,5,0,1,4,271000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x800,172.24.16.20,172.24.16.16,9007206015959040,N/A,1,94,5,0,1,4,271000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x800,172.24.16.20,172.24.16.13,9007206066290688,N/A,2,188,5,0,1,4,266000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x800,172.24.16.20,172.24.16.17,9007206385057792,N/A,11012,831328,5,0,1,4,234000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x800,172.24.16.20,172.24.16.15,9007206452166656,N/A,3666,260224,5,0,1,4,226000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x800,172.24.16.20,172.24.16.18,9007206485721088,N/A,7605,575226,5,0,1,4,196000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x800,172.24.16.20,172.24.16.16,9007206871597056,N/A,4511,336858,5,0,1,4,135000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x800,172.24.16.20,172.24.16.13,9007207358136320,N/A,5862,467456,5,0,1,4,81000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x800,172.24.16.20,172.24.16.14,9007208515764224,N/A,1,94,5,0,1,3,931000000,0
1695491865.99492,00:00:00:00:00:00:00:03,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x800,172.24.16.20,172.24.16.14,9007208767422464,N/A,5609,412346,5,0,1,3,902000000,0
1695491865.99492,00:00:00:00:00:00:00:03,N/A,N/A,N/A,N/A,N/A,0,N/A,154,17944,0,0,N/A,20,570000000,0
1695491865.99492,00:00:00:00:00:00:00:01,12:29:fb:48:15:e7,72:ad:29:aa:19:e9,0x806,N/A,N/A,9007199674171392,N/A,1,42,5,0,3,5,158000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x806,N/A,N/A,9007199909052416,N/A,1,42,5,0,3,5,140000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x806,N/A,N/A,9007200043270144,N/A,1,42,5,0,3,5,125000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x806,N/A,N/A,9007200244596736,N/A,1,42,5,0,3,5,91000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x806,N/A,N/A,9007200261373952,N/A,1,42,5,0,3,5,78000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x806,N/A,N/A,9007200311705600,N/A,1,42,5,0,3,5,78000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x806,N/A,N/A,9007200328482816,N/A,1,42,5,0,3,5,78000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,94:50:ab:97:e7:84,0x806,N/A,N/A,9007200345260032,N/A,1,42,5,0,3,5,56000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,7a:99:34:e1:18:60,0x806,N/A,N/A,9007200378814464,N/A,1,42,5,0,3,5,49000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,ce:94:05:58:97:d0,0x806,N/A,N/A,9007200395591680,N/A,1,42,5,0,3,5,49000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x806,N/A,N/A,9007200630472704,N/A,1,42,5,0,3,4,997000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x806,N/A,N/A,9007200664027136,N/A,1,42,5,0,3,4,997000000,0
1695491865.99492,00:00:00:00:00:00:00:01,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x806,N/A,N/A,9007200680804352,N/A,1,42,5,0,3,4,997000000,0
1695491865.99492,00:00:00:00:00:00:00:01,72:ad:29:aa:19:e9,12:29:fb:48:15:e7,0x806,N/A,N/A,9007209069412352,N/A,1,42,5,0,2,0,170000000,0
1695491865.99492,00:00:00:00:00:00:00:01,7a:99:34:e1:18:60,0e:53:0e:e7:c2:6e,0x800,172.24.16.6,172.24.16.17,9007199388958720,N/A,6,588,5,0,1,5,241000000,0
1695491865.99492,00:00:00:00:00:00:00:01,2e:0d:67:ce:f5:ba,94:50:ab:97:e7:84,0x800,172.24.16.18,172.24.16.5,9007199288295424,N/A,5,490,5,0,2,5,240000000,0
1695491865.99492,00:00:00:00:00:00:00:01,72:ad:29:aa:19:e9,12:29:fb:48:15:e7,0x800,172.24.16.14,172.24.16.8,9007199321849856,N/A,6,588,5,0,2,5,240000000,0
1695491865.99492,00:00:00:00:00:00:00:01,e0:19:6b:4d:dd:29,6c:23:c1:94:e3:3a,0x800,172.24.16.2,172.24.16.7,9007199506399232,N/A,6,588,5,0,1,5,226000000,0
1695491865.99492,00:00:00:00:00:00:00:01,ce:94:05:58:97:d0,12:29:fb:48:15:e7,0x800,172.24.16.3,172.24.16.8,9007199539953664,N/A,6,588,5,0,1,5,204000000,0
1695491865.99492,00:00:00:00:00:00:00:01,16:0d:a2:c9:0f:83,9a:e2:59:1f:df:d6,0x800,172.24.16.9,172.24.16.4,9007199623839744,N/A,6,588,5,0,3,5,197000000,0
1695491865.99492,00:00:00:00:00:00:00:01,24:d4:9b:33:b2:20,e0:19:6b:4d:dd:29,0x800,172.24.16.10,172.24.16.2,9007199640616960,N/A,6,588,5,0,3,5,159000000,0
1695491865.99492,00:00:00:00:00:00:00:01,12:29:fb:48:15:e7,ba:ac:3e:25:c0:d1,0x800,172.24.16.8,172.24.16.15,9007199472844800,N/A,5,490,5,0,3,5,159000000,0
1695491865.99492,00:00:00:00:00:00:00:01,94:50:ab:97:e7:84,6a:b4:67:f6:d8:ab,0x800,172.24.16.5,172.24.16.16,9007199573508096,N/A,6,588,5,0,1,5,158000000,0
1695491865.99492,00:00:00:00:00:00:00:01,12:a8:b5:1f:54:b6,e0:19:6b:4d:dd:29,0x800,172.24.16.13,172.24.16.2,9007199590285312,N/A,5,490,5,0,2,5,158000000,0
1695491865.99492,00:00:00:00:00:00:00:01,0e:53:0e:e7:c2:6e,5e:7d:a0:c9:22:15,0x800,172.24.16.17,172.24.16.11,9007199607062528,N/A,6,588,5,0,2,5,158000000,0
1695491865.99492,00:00:00:00:00:00:00:01,12:29:fb:48:15:e7,72:ad:29:aa:19:e9,0x800,172.24.16.8,172.24.16.14,9007199808389120,N/A,6,588,5,0,3,5,158000000,0
1695491865.99492,00:00:00:00:00:00:00:01,6a:b4:67:f6:d8:ab,16:0d:a2:c9:0f:83,0x800,172.24.16.16,172.24.16.9,9007199724503040,N/A,6,588,5,0,2,5,140000000,0
1695491865.99492,00:00:00:00:00:00:00:01,9a:e2:59:1f:df:d6,6a:b4:67:f6:d8:ab,0x800,172.24.16.4,172.24.16.16,9007199758057472,N/A,6,588,5,0,1,5,140000000,0
1695491865.99492,00:00:00:00:00:00:00:01,ba:ac:3e:25:c0:d1,ba:2e:c8:df:0e:c9,0x800,172.24.16.15,172.24.16.1,9007199925829632,N/A,6,588,5,0,2,5,140000000,0
1695491865.99492,00:00:00:00:00:00:00:01,6e:2c:ce:30:dc:d4,ba:2e:c8:df:0e:c9,0x800,172.24.16.12,172.24.16.1,9007199976161280,N/A,5,490,5,0,3,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:01,5e:7d:a0:c9:22:15,9a:e2:59:1f:df:d6,0x800,172.24.16.11,172.24.16.4,9007199992938496,N/A,5,490,5,0,3,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:01,0e:53:0e:e7:c2:6e,7a:99:34:e1:18:60,0x800,172.24.16.17,172.24.16.6,9007200026492928,N/A,6,588,5,0,2,5,125000000,0
1695491865.99492,00:00:00:00:00:00:00:01,94:50:ab:97:e7:84,2e:0d:67:ce:f5:ba,0x800,172.24.16.5,172.24.16.18,9007200060047360,N/A,6,588,5,0,1,5,115000000,0
1695491865.99492,00:00:00:00:00:00:00:01,e0:19:6b:4d:dd:29,12:a8:b5:1f:54:b6,0x800,172.24.16.2,172.24.16.13,9007200076824576,N/A,6,588,5,0,1,5,115000000,0
1695491865.99492,00:00:00:00:00:00:00:01,e0:19:6b:4d:dd:29,24:d4:9b:33:b2:20,0x800,172.24.16.2,172.24.16.10,9007200093601792,N/A,6,588,5,0,1,5,115000000,0
1695491865.99492,00:00:00:00:00:00:00:01,ba:2e:c8:df:0e:c9,6e:2c:ce:30:dc:d4,0x800,172.24.16.1,172.24.16.12,9007200110379008,N/A,6,588,5,0,1,5,102000000,0
1695491865.99492,00:00:00:00:00:00:00:01,12:29:fb:48:15:e7,ce:94:05:58:97:d0,0x800,172.24.16.8,172.24.16.3,9007200127156224,N/A,6,588,5,0,3,5,102000000,0
1695491865.99492,00:00:00:00:00:00:00:01,6c:23:c1:94:e3:3a,e0:19:6b:4d:dd:29,0x800,172.24.16.7,172.24.16.2,9007200143933440,N/A,6,588,5,0,3,5,102000000,0
1695491865.99492,00:00:00:00:00:00:00:01,9a:e2:59:1f:df:d6,16:0d:a2:c9:0f:83,0x800,172.24.16.4,172.24.16.9,9007200177487872,N/A,5,490,5,0,1,5,101000000,0
1695491865.99492,00:00:00:00:00:00:00:01,ba:ac:3e:25:c0:d1,12:29:fb:48:15:e7,0x800,172.24.16.15,172.24.16.8,9007200211042304,N/A,6,588,5,0,2,5,101000000,0
1695491865.99492,00:00:00:00:00:00:00:01,16:0d:a2:c9:0f:83,6a:b4:67:f6:d8:ab,0x800,172.24.16.9,172.24.16.16,9007200278151168,N/A,6,588,5,0,3,5,91000000,0
1695491865.99492,00:00:00:00:00:00:00:01,6a:b4:67:f6:d8:ab,94:50:ab:97:e7:84,0x800,172.24.16.16,172.24.16.5,9007200294928384,N/A,6,588,5,0,2,5,78000000,0
